taxID,superkingdom,phylum,class,order,family,genus,species
319236,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens tegetincola
156973,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,Spe_in_Dysgonomonas
1697043,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella sp. H567
518105,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Culex,Spe_in_Culex pipiens complex
420270,Eukaryota,Bacillariophyta,Mediophyceae,Ord_in_Lithodesmiophycidae,Fam_in_Lithodesmiophycidae,Gen_in_Lithodesmiophycidae,Spe_in_Lithodesmiophycidae
2482769,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia sp. P2ACOL2
189333,Eukaryota,Phy_of_Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,Amoebophrya sp. ex Gymnodinium instriatum
1138189,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium bangladeshense
416916,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Spe_in_Aggregatibacter
1007676,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Companilactobacillus,Companilactobacillus ginsenosidimutans
351671,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus doucetiae
2320270,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. DG56-2
289201,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Pontibacillus,Spe_in_Pontibacillus
482460,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Sediminibacillus,Spe_in_Sediminibacillus
944170,Eukaryota,Phy_of_Bigyra,Bigyra,Opalinata,Blastocystidae,Blastocystis,Blastocystis sp. subtype 4
1763534,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium crassostreae
1924739,Eukaryota,Phy_of_Choanoflagellata,Choanoflagellata,Acanthoecida,Fam_in_Acanthoecida,Gen_in_Acanthoecida,Spe_in_Acanthoecida
123986,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Inkyuleea,Spe_in_Inkyuleea
485256,Bacteria,Firmicutes,Clostridia,Natranaerobiales,Fam_in_Natranaerobiales,Gen_in_Natranaerobiales,Spe_in_Natranaerobiales
1892255,Bacteria,Cyanobacteria,Cla_of_Oscillatoriophycideae,Oscillatoriales,Gomontiellaceae,Gen_in_Gomontiellaceae,Spe_in_Gomontiellaceae
1565313,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Spe_in_Methyloprofundus
1729720,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Salegentibacter,Salegentibacter sp. T436
2679910,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Intestinibaculum,Spe_in_Intestinibaculum
2613770,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. BG4
1892263,Bacteria,Cyanobacteria,Cla_of_Nostocales,Nostocales,Hapalosiphonaceae,Gen_in_Hapalosiphonaceae,Spe_in_Hapalosiphonaceae
418917,Eukaryota,Haptophyta,Cla_Prymnesiophyceae,Coccolithales,Fam_in_Coccolithales,Gen_in_Coccolithales,Spe_in_Coccolithales
157072,Eukaryota,Oomycota,Cla_of_Saprolegniales,Saprolegniales,Saprolegniaceae,Aphanomyces,Aphanomyces invadans
253237,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. phDV1
452863,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter chlorophenolicus
2809020,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Paralysiella,Paralysiella testudinis
1435069,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio tritonius
56730,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium gallicum
221678,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Gen_in_Didymosphaeriaceae,Spe_in_Didymosphaeriaceae
2645312,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Fam_Corynebacteriales incertae sedis,Tomitella,Spe_in_unclassified Tomitella
123365,Eukaryota,Chordata,Actinopteri,Ord_in_Neoteleostei,Fam_in_Neoteleostei,Gen_in_Neoteleostei,Spe_in_Neoteleostei
1334851,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Heliopeltaceae,Actinoptychus,Actinoptychus undulatus
319706,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium phocaicum
2811422,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. PDNC002
156132,Eukaryota,Prasinodermophyta,Prasinodermophyceae,Prasinodermales,Prasinodermaceae,Prasinoderma,Spe_in_Prasinoderma
1170699,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Galbibacter,Galbibacter sp. BG1
188944,Eukaryota,Imbricatea,Cla_Silicofilosea,Thaumatomonadida,Fam_in_Thaumatomonadida,Gen_in_Thaumatomonadida,Spe_in_Thaumatomonadida
1663419,Bacteria,Armatimonadetes,Fimbriimonadia,Ord_in_Fimbriimonadia,Fam_in_Fimbriimonadia,Gen_in_Fimbriimonadia,Spe_in_Fimbriimonadia
123368,Eukaryota,Chordata,Actinopteri,Ord_in_Acanthomorphata,Fam_in_Acanthomorphata,Gen_in_Acanthomorphata,Spe_in_Acanthomorphata
2614977,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Spe_in_unclassified Vibrio
877183,Eukaryota,Phy_Colpodellida,Cla_in_Colpodellida,Ord_in_Colpodellida,Fam_in_Colpodellida,Gen_in_Colpodellida,Spe_in_Colpodellida
1304873,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,Pasteurella multocida
56621,Eukaryota,Arthropoda,Insecta,Hymenoptera,Formicidae,Pseudomyrmex,Spe_in_Pseudomyrmex
548681,Viruses,Peploviricota,Herviviricetes,Herpesvirales,Fam_in_Herpesvirales,Gen_in_Herpesvirales,Spe_in_Herpesvirales
2615031,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aequorivita,Spe_in_unclassified Aequorivita
91835,Eukaryota,Streptophyta,Magnoliopsida,Ord_in_fabids,Fam_in_fabids,Gen_in_fabids,Spe_in_fabids
1763524,Bacteria,Planctomycetes,Planctomycetia,Isosphaerales,Isosphaeraceae,Gen_in_Isosphaeraceae,Spe_in_Isosphaeraceae
1073999,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter condimenti
56646,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium venenatum
1173022,Bacteria,Cyanobacteria,Cla_of_Oscillatoriophycideae,Oscillatoriales,Gomontiellaceae,Crinalium,Crinalium epipsammum
59811,Eukaryota,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Lithodesmium,Spe_in_Lithodesmium
2024608,Viruses,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Klosneuvirus,Bodo saltans virus
648995,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium pusense
321841,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,Gen_environmental samples,Spe_in_environmental samples
1269201,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Salinarchaeum,Spe_in_Salinarchaeum
320912,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter dokdonensis
680198,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces scabiei
57515,Eukaryota,Arthropoda,Insecta,Coleoptera,Silphidae,Nicrophorus,Spe_in_Nicrophorus
1761016,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia caffeinilytica
451514,Bacteria,Proteobacteria,Alphaproteobacteria,Magnetococcales,Magnetococcaceae,Magnetococcus,Candidatus Magnetococcus massalia
1825976,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Neorhizobium,Neorhizobium sp. NCHU2750
452563,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Gen_in_Cladosporiaceae,Spe_in_Cladosporiaceae
484019,Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Thermosipho,Thermosipho africanus
1630683,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,Actinocyclus subtilis
188540,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Stellarima,Spe_in_Stellarima
418701,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Litoricolaceae,Litoricola,Litoricola lipolytica
200604,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Fam_in_Tintinnida,Gen_in_Tintinnida,Spe_in_Tintinnida
2712222,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Fam_Hyphomicrobiales incertae sedis,Nordella,Nordella sp. HKS 07
90316,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Gen_unclassified Microbacteriaceae,Spe_in_unclassified Microbacteriaceae
189775,Bacteria,Chloroflexi,Thermomicrobia,Ord_in_Thermomicrobia,Fam_in_Thermomicrobia,Gen_in_Thermomicrobia,Spe_in_Thermomicrobia
1335060,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. Q54
2812658,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus sp. H4-D09
2714110,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. Marseille-Q1620
61484,Eukaryota,Arthropoda,Insecta,Phasmatodea,Timematidae,Timema,Timema tahoe
979556,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium testaceum
223786,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Hydrogenimonaceae,Hydrogenimonas,Hydrogenimonas thermophila
2649073,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Spe_in_unclassified Nocardiopsis
28781,Eukaryota,Chordata,Actinopteri,Beloniformes,Fam_in_Adrianichthyoidei,Gen_in_Adrianichthyoidei,Spe_in_Adrianichthyoidei
2814293,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sedimentimangrovi
453161,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Candidatus Nitrotoga,Spe_in_Candidatus Nitrotoga
2779776,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Cytobacillus,Cytobacillus suaedae
29138,Eukaryota,Chordata,Mammalia,Diprotodontia,Vombatidae,Vombatus,Spe_in_Vombatus
193185,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Sphondylothamnion,Spe_in_Sphondylothamnion
422676,Eukaryota,Apicomplexa,Aconoidasida,Ord_in_Aconoidasida,Fam_in_Aconoidasida,Gen_in_Aconoidasida,Spe_in_Aconoidasida
485918,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,Chitinophaga pinensis
28105,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Spe_in_Sinorhizobium
2648843,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,Spe_in_unclassified Planctomyces
29180,Eukaryota,Foraminifera,Cla_of_Miliolida,Miliolida,Miliolidae,Gen_in_Quinqueloculininae,Spe_in_Quinqueloculininae
2126553,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella fulva
225343,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria maculans
61476,Eukaryota,Arthropoda,Insecta,Phasmatodea,Timematidae,Timema,Timema cristinae
2714948,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio sp. HDW18
93162,Eukaryota,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota flaviventris
94695,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Fam_in_Methanosarcinales,Gen_in_Methanosarcinales,Spe_in_Methanosarcinales
1208324,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Celeribacter,Celeribacter indicus
2648686,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Labrenzia,Spe_in_unclassified Labrenzia
2583851,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia sp. JS20170427COW
1337936,Bacteria,Cyanobacteria,Cla_of_Nostocales,Nostocales,Calotrichaceae,Calothrix,Calothrix sp. 336/3
1798416,Bacteria,Ignavibacteriae,Ignavibacteria,Ord_of_unclassified Ignavibacteria,Fam_of_unclassified Ignavibacteria,Gen_unclassified Ignavibacteria,Spe_in_unclassified Ignavibacteria
29495,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio navarrensis
28250,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Ornithobacterium,Spe_in_Ornithobacterium
29030,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila takahashii
2026186,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus paranthracis
29142,Eukaryota,Chordata,Actinopteri,Gonorynchiformes,Chanidae,Gen_in_Chanidae,Spe_in_Chanidae
1763828,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Hankyongella,Hankyongella ginsenosidimutans
29394,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum,Dolosigranulum pigrum
454594,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas citri
29393,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum,Spe_in_Dolosigranulum
2650499,Bacteria,Cyanobacteria,Cla_of_Pseudanabaenales,Pseudanabaenales,Leptolyngbyaceae,Leptolyngbya,Spe_in_unclassified Leptolyngbya
1176327,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aureitalea,Spe_in_Aureitalea
289435,Bacteria,Cyanobacteria,Cla_of_Nostocales,Nostocales,Aphanizomenonaceae,Sphaerospermopsis,Sphaerospermopsis kisseleviana
1732311,Eukaryota,Arthropoda,Malacostraca,Amphipoda,Fam_in_Calliopioidea,Gen_in_Calliopioidea,Spe_in_Calliopioidea
1077257,Bacteria,Armatimonadetes,Chthonomonadetes,Ord_in_Chthonomonadetes,Fam_in_Chthonomonadetes,Gen_in_Chthonomonadetes,Spe_in_Chthonomonadetes
420535,Eukaryota,Phy_of_Bigyra,Bigyra,Thraustochytrida,Thraustochytriaceae,Aurantiochytrium,Spe_in_Aurantiochytrium
1208921,Bacteria,Proteobacteria,Betaproteobacteria,Ord_Betaproteobacteria incertae sedis,Fam_of_Candidatus Kinetoplastibacterium,Candidatus Kinetoplastibacterium,Candidatus Kinetoplastibacterium galatii
92712,Bacteria,Chlamydiae,Chlamydiia,Parachlamydiales,Simkaniaceae,Gen_in_Simkaniaceae,Spe_in_Simkaniaceae
29380,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus caprae
1209073,Eukaryota,Phy_of_Dinophyceae,Dinophyceae,Suessiales,Biecheleriaceae,Gen_in_Biecheleriaceae,Spe_in_Biecheleriaceae
1503054,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia stagnalis
2585117,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii
1961799,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Lacunisphaera,Spe_in_Lacunisphaera
2812636,Eukaryota,Chlorophyta,Chlorophyceae,Ord_in_CS clade,Fam_in_CS clade,Gen_in_CS clade,Spe_in_CS clade
29388,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus capitis
289377,Bacteria,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune
2714944,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sinipercae
2026779,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Gen_unclassified Planctomycetaceae,Planctomycetaceae bacterium
29510,Bacteria,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Turneriella,Turneriella parva
683756,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Kinneretia,Spe_in_Kinneretia
93218,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea apista
1798710,Bacteria,Candidatus Melainabacteria,Cla_in_Candidatus Melainabacteria,Ord_in_Candidatus Melainabacteria,Fam_in_Candidatus Melainabacteria,Gen_in_Candidatus Melainabacteria,Spe_in_Candidatus Melainabacteria
2749086,Bacteria,Proteobacteria,Alphaproteobacteria,Maricaulales,Maricaulaceae,Hyphobacterium,Hyphobacterium sp. CCMP332
225848,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella psychrophila
290180,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Roseivirgaceae,Roseivirga,Spe_in_Roseivirga
191026,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Maridesulfovibrio,Maridesulfovibrio hydrothermalis
2747968,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium vanettenii
28262,Bacteria,Nitrospirae,Thermodesulfovibrionia,Thermodesulfovibrionales,Thermodesulfovibrionaceae,Thermodesulfovibrio,Thermodesulfovibrio yellowstonii
29423,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella oakridgensis
257403,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured marine bacterium 583
28985,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kluyveromyces,Kluyveromyces lactis
191493,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sphenisci
388463,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter,Spe_in_Edaphobacter
28087,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella sainthelensi
1404367,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium symbiodeficiens
191121,Eukaryota,Foraminifera,Cla_of_Rotaliida,Rotaliida,Fam_in_Nonionacea,Gen_in_Nonionacea,Spe_in_Nonionacea
716545,Eukaryota,Ascomycota,Cla_in_saccharomyceta,Ord_in_saccharomyceta,Fam_in_saccharomyceta,Gen_in_saccharomyceta,Spe_in_saccharomyceta
2812648,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus,Methylococcus sp. EFPC2
518738,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella vesiculosa
159743,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus terrae
29343,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Gen_of_[Clostridium] cellulosi,[Clostridium] cellulosi
29175,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Sarcocystidae,Neospora,Spe_in_Neospora
323850,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella loihica
2487065,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. G0201
224464,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,Gen_in_Kofleriaceae,Spe_in_Kofleriaceae
28113,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides heparinolyticus
225057,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Fam_in_Acidithiobacillales,Gen_in_Acidithiobacillales,Spe_in_Acidithiobacillales
191464,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,uncultured Delftia sp.
158327,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella,Hahella chejuensis
1470392,Bacteria,Acidobacteria,Acidobacteriia,Bryobacterales,Fam_of_unclassified Bryobacterales,Gen_unclassified Bryobacterales,Spe_in_unclassified Bryobacterales
2093742,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Gen_unclassified Lachnospiraceae,Lachnospiraceae bacterium KM106-2
28135,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris
160064,Eukaryota,Chlorophyta,Pedinophyceae,Pedinomonadales,Pedinomonadaceae,Pedinomonas,Pedinomonas tuberculata
1536769,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL P4-0081
61471,Eukaryota,Arthropoda,Insecta,Phasmatodea,Timematidae,Timema,Spe_in_Timema
2649760,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Spe_in_unclassified Diaphorobacter
1796646,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum intestinale
28209,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Chelatococcaceae,Chelatococcus,Spe_in_Chelatococcus
28728,Eukaryota,Chordata,Aves,Passeriformes,Tyrannidae,Gen_in_Tyrannidae,Spe_in_Tyrannidae
1338689,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. JY-Q
1142141,Eukaryota,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphoneis,Gomphoneis minuta
2747268,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Dyadobacter,Dyadobacter sandarakinus
2126321,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Nissabacter,Nissabacter sp. SGAir0207
28584,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila suzukii
1798225,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Formosa,Formosa sp. Hel1_31_208
748191,Viruses,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Gen_environmental samples,Spe_in_environmental samples
2321108,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Gen_in_Arcobacteraceae,Spe_in_Arcobacteraceae
