taxID,superkingdom,phylum,class,order,family,genus,species
156133,Eukaryota,Prasinodermophyta,Prasinodermophyceae,Prasinodermales,Prasinodermaceae,Prasinoderma,Prasinoderma coloniale
420617,Eukaryota,Phy_of_Synurophyceae,Synurophyceae,Synurales,Mallomonadaceae,Gen_in_Mallomonadaceae,Spe_in_Mallomonadaceae
1959104,Archaea,Thaumarchaeota,Cla_of_Nitrosopumilales,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,Nitrosopumilus oxyclinae
744985,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Gen_unclassified Pelagibacteraceae,alpha proteobacterium HIMB59
2055955,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Tsuneonella,Tsuneonella flava
290110,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus budapestensis
257389,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured marine bacterium 439
2777185,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Pontibacillus,Pontibacillus sp. ALD_SL1
944171,Eukaryota,Phy_of_Bigyra,Bigyra,Opalinata,Blastocystidae,Blastocystis,Spe_in_Blastocystis sp. subtypes
27592,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Gen_in_Bovinae,Spe_in_Bovinae
2026785,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhodobiaceae,Gen_unclassified Rhodobiaceae,Rhodobiaceae bacterium
290174,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Spe_in_Aquimarina
2055583,Eukaryota,Arthropoda,Insecta,Coleoptera,Cleridae,Allochotes,Allochotes sp. INB191
420556,Eukaryota,Phy_of_Chrysophyceae,Chrysophyceae,Chromulinales,Chromulinaceae,Ochromonas,Ochromonas sp. CCMP1393
188787,Bacteria,Deinococcus-Thermus,Deinococci,Ord_in_Deinococci,Fam_in_Deinococci,Gen_in_Deinococci,Spe_in_Deinococci
2026729,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Gen_unclassified Cytophagaceae,Cytophagaceae bacterium
2058181,Eukaryota,Evosea,Eumycetozoa,Acytosteliales,Fam_in_Acytosteliales,Gen_in_Acytosteliales,Spe_in_Acytosteliales
2023229,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Porphyrobacter,Porphyrobacter sp. HT-58-2
420267,Eukaryota,Bacillariophyta,Mediophyceae,Hemiaulales,Fam_in_Hemiaulales,Gen_in_Hemiaulales,Spe_in_Hemiaulales
92682,Bacteria,Cyanobacteria,Cla_of_Oscillatoriophycideae,Chroococcales,Aphanothecaceae,Gen_in_Halothece cluster,Spe_in_Halothece cluster
2483366,Bacteria,Planctomycetota,Phycisphaerae,Sedimentisphaerales,Fam_in_Sedimentisphaerales,Gen_in_Sedimentisphaerales,Spe_in_Sedimentisphaerales
877500,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Halarcobacter,Halarcobacter anaerophilus
649776,Bacteria,Synergistetes,Synergistia,Synergistales,Fam_in_Synergistales,Gen_in_Synergistales,Spe_in_Synergistales
2613769,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Spe_in_unclassified Rhizobium
515460,Eukaryota,Bacillariophyta,Mediophyceae,Anaulales,Anaulaceae,Eunotogramma,Spe_in_Eunotogramma
1338033,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio parahaemolyticus
191123,Eukaryota,Foraminifera,Cla_of_Rotaliida,Rotaliida,Nonionidae,Nonionella,Spe_in_Nonionella
156973,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,Spe_in_Dysgonomonas
319236,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens tegetincola
483547,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geoalkalibacter,Geoalkalibacter subterraneus
1697043,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella sp. H567
420270,Eukaryota,Bacillariophyta,Mediophyceae,Ord_in_Lithodesmiophycidae,Fam_in_Lithodesmiophycidae,Gen_in_Lithodesmiophycidae,Spe_in_Lithodesmiophycidae
2649508,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermatophilaceae,Mobilicoccus,Spe_in_unclassified Mobilicoccus
1535325,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Gen_in_Candida/Lodderomyces clade,Spe_in_Candida/Lodderomyces clade
56780,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophales,Syntrophaceae,Syntrophus,Syntrophus aciditrophicus
289376,Bacteria,Nitrospirae,Thermodesulfovibrionia,Thermodesulfovibrionales,Thermodesulfovibrionaceae,Thermodesulfovibrio,Thermodesulfovibrio yellowstonii
191494,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,Spe_in_Conexibacter
2320270,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. DG56-2
519230,Eukaryota,Streptophyta,Klebsormidiophyceae,Klebsormidiales,Klebsormidiaceae,Interfilum,Spe_in_Interfilum
28173,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio nigripulchritudo
289201,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Pontibacillus,Spe_in_Pontibacillus
2584094,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sphingorhabdus sp. SMR4y
944170,Eukaryota,Phy_of_Bigyra,Bigyra,Opalinata,Blastocystidae,Blastocystis,Blastocystis sp. subtype 4
1763534,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium crassostreae
2682226,Bacteria,Chloroflexi,Tepidiformia,Tepidiformales,Fam_in_Tepidiformales,Gen_in_Tepidiformales,Spe_in_Tepidiformales
485256,Bacteria,Firmicutes,Clostridia,Natranaerobiales,Fam_in_Natranaerobiales,Gen_in_Natranaerobiales,Spe_in_Natranaerobiales
1565313,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Spe_in_Methyloprofundus
2059264,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. Pdp11
158386,Eukaryota,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Olea,Olea europaea
418917,Eukaryota,Haptophyta,Cla_Prymnesiophyceae,Coccolithales,Fam_in_Coccolithales,Gen_in_Coccolithales,Spe_in_Coccolithales
28065,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Spe_in_Rhodoferax
123365,Eukaryota,Chordata,Actinopteri,Ord_in_Neoteleostei,Fam_in_Neoteleostei,Gen_in_Neoteleostei,Spe_in_Neoteleostei
158449,Eukaryota,Chordata,Actinopteri,Anabantiformes,Osphronemidae,Gen_in_Macropodinae,Spe_in_Macropodinae
28056,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Gen_in_Micromonosporaceae,Spe_in_Micromonosporaceae
156132,Eukaryota,Prasinodermophyta,Prasinodermophyceae,Prasinodermales,Prasinodermaceae,Prasinoderma,Spe_in_Prasinoderma
1170699,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Galbibacter,Galbibacter sp. BG1
188944,Eukaryota,Cercozoa,Imbricatea,Thaumatomonadida,Fam_in_Thaumatomonadida,Gen_in_Thaumatomonadida,Spe_in_Thaumatomonadida
92860,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Fam_in_Pleosporales,Gen_in_Pleosporales,Spe_in_Pleosporales
123368,Eukaryota,Chordata,Actinopteri,Ord_in_Acanthomorphata,Fam_in_Acanthomorphata,Gen_in_Acanthomorphata,Spe_in_Acanthomorphata
2614977,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Spe_in_unclassified Vibrio
712122,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 414
2615031,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aequorivita,Spe_in_unclassified Aequorivita
879274,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Shinella,Shinella sp. HZN7
91835,Eukaryota,Streptophyta,Magnoliopsida,Ord_in_fabids,Fam_in_fabids,Gen_in_fabids,Spe_in_fabids
92942,Bacteria,Cyanobacteria,Cla_of_Nostocales,Nostocales,Nostocaceae,Nostoc,Nostoc linckia
1073999,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter condimenti
1732205,Eukaryota,Arthropoda,Malacostraca,Amphipoda,Fam_in_Hadziida,Gen_in_Hadziida,Spe_in_Hadziida
59811,Eukaryota,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Lithodesmium,Spe_in_Lithodesmium
320912,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter dokdonensis
256839,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella decolorationis
1825976,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Neorhizobium,Neorhizobium sp. NCHU2750
1630683,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,Actinocyclus subtilis
2321187,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Poseidonibacter,Spe_in_Poseidonibacter
418701,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Litoricolaceae,Litoricola,Litoricola lipolytica
56615,Eukaryota,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Puccinia graminis
188540,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Stellarima,Spe_in_Stellarima
27723,Eukaryota,Chordata,Actinopteri,Osteoglossiformes,Osteoglossidae,Gen_in_Osteoglossidae,Spe_in_Osteoglossidae
2813274,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Fam_Pelagibacterales incertae sedis,Gen_in_Pelagibacterales incertae sedis,Spe_in_Pelagibacterales incertae sedis
2712222,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Fam_Hyphomicrobiales incertae sedis,Nordella,Nordella sp. HKS 07
28017,Eukaryota,Rhodophyta,Florideophyceae,Gigartinales,Fam_in_Gigartinales,Gen_in_Gigartinales,Spe_in_Gigartinales
555753,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira antarctica
31988,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Aminobacter,Spe_in_Aminobacter
28781,Eukaryota,Chordata,Actinopteri,Beloniformes,Fam_in_Adrianichthyoidei,Gen_in_Adrianichthyoidei,Spe_in_Adrianichthyoidei
556484,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,Phaeodactylum tricornutum
2619116,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Rhodoplanes,Spe_in_unclassified Rhodoplanes
1209926,Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum orchidophilum
97084,Bacteria,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus
95244,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Gen_in_Hadeninae,Spe_in_Hadeninae
193185,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Sphondylothamnion,Spe_in_Sphondylothamnion
422676,Eukaryota,Apicomplexa,Aconoidasida,Ord_in_Aconoidasida,Fam_in_Aconoidasida,Gen_in_Aconoidasida,Spe_in_Aconoidasida
455582,Archaea,Thaumarchaeota,Cla_of_Nitrosopumilales,Nitrosopumilales,Fam_of_environmental samples,Gen_environmental samples,uncultured marine crenarchaeote HF4000_APKG2O16
621456,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas melonis
2785011,Eukaryota,Mollusca,Bivalvia,Ord_in_Autobranchia,Fam_in_Autobranchia,Gen_in_Autobranchia,Spe_in_Autobranchia
29180,Eukaryota,Foraminifera,Cla_of_Miliolida,Miliolida,Miliolidae,Gen_in_Quinqueloculininae,Spe_in_Quinqueloculininae
391936,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax pacificus
225343,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria maculans
61476,Eukaryota,Arthropoda,Insecta,Phasmatodea,Timematidae,Timema,Timema cristinae
293371,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus oligofermentans
94695,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Fam_in_Methanosarcinales,Gen_in_Methanosarcinales,Spe_in_Methanosarcinales
390805,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Geosporobacter,Spe_in_Geosporobacter
63561,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio sulfodismutans
1080349,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces eubayanus
259357,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Alcaligenes,Spe_in_unclassified Alcaligenes
29495,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio navarrensis
64704,Eukaryota,Phy_of_Chrysophyceae,Chrysophyceae,Chromulinales,Chrysolepidomonadaceae,Chrysolepidomonas,Spe_in_Chrysolepidomonas
29030,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila takahashii
2587856,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer sp. THAF38
1406135,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Breoghaniaceae,Breoghania,Spe_in_Breoghania
28779,Eukaryota,Chordata,Actinopteri,Cyprinodontiformes,Nothobranchiidae,Nothobranchius,Spe_in_Nothobranchius
357794,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,Psychromonas ingrahamii
62625,Eukaryota,Arthropoda,Arachnida,Mesostigmata,Varroidae,Varroa,Varroa jacobsoni
458031,Bacteria,Acidobacteria,Cla_Acidobacteria incertae sedis,Ord_in_Acidobacteria incertae sedis,Fam_in_Acidobacteria incertae sedis,Gen_in_Acidobacteria incertae sedis,Spe_in_Acidobacteria incertae sedis
194424,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,Sulfurospirillum halorespirans
2784886,Eukaryota,Annelida,Polychaeta,Terebellida,Fam_in_Cirratuliformia,Gen_in_Cirratuliformia,Spe_in_Cirratuliformia
29142,Eukaryota,Chordata,Actinopteri,Gonorynchiformes,Chanidae,Gen_in_Chanidae,Spe_in_Chanidae
29394,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum,Dolosigranulum pigrum
392610,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sphingorhabdus lacus
29393,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum,Spe_in_Dolosigranulum
2650499,Bacteria,Cyanobacteria,Cla_of_Pseudanabaenales,Pseudanabaenales,Leptolyngbyaceae,Leptolyngbya,Spe_in_unclassified Leptolyngbya
1176327,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aureitalea,Spe_in_Aureitalea
2618684,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Spe_in_unclassified Glaciecola
359408,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylotenera,Methylotenera mobilis
2552942,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Boseongicola,Boseongicola sp. CCM32
1732311,Eukaryota,Arthropoda,Malacostraca,Amphipoda,Fam_in_Calliopioidea,Gen_in_Calliopioidea,Spe_in_Calliopioidea
522847,Eukaryota,Arthropoda,Insecta,Lepidoptera,Sphingidae,Mimas,Spe_in_Mimas
195971,Eukaryota,Phy_PX clade,Xanthophyceae,Botrydiales,Botrydiaceae,Botrydium,Botrydium cystosum
32346,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Spe_in_melanogaster group
163514,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Leptocylindrales,Leptocylindraceae,Gen_in_Leptocylindraceae,Spe_in_Leptocylindraceae
717231,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Flexistipitaceae,Flexistipes,Flexistipes sinusarabici
29380,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus caprae
1209073,Eukaryota,Phy_of_Dinophyceae,Dinophyceae,Suessiales,Biecheleriaceae,Gen_in_Biecheleriaceae,Spe_in_Biecheleriaceae
1961799,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Lacunisphaera,Spe_in_Lacunisphaera
655351,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Cohaesibacteraceae,Gen_in_Cohaesibacteraceae,Spe_in_Cohaesibacteraceae
32523,Eukaryota,Chordata,Cla_in_Tetrapoda,Ord_in_Tetrapoda,Fam_in_Tetrapoda,Gen_in_Tetrapoda,Spe_in_Tetrapoda
29388,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus capitis
683960,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Wickerhamomyces,Wickerhamomyces anomalus
31979,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Gen_in_Clostridiaceae,Spe_in_Clostridiaceae
391613,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseovarius,Roseovarius sp. TM1035
29510,Bacteria,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Turneriella,Turneriella parva
683756,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Kinneretia,Spe_in_Kinneretia
390379,Eukaryota,Chordata,Actinopteri,Batrachoidiformes,Batrachoididae,Thalassophryne,Thalassophryne amazonica
2749086,Bacteria,Proteobacteria,Alphaproteobacteria,Maricaulales,Maricaulaceae,Hyphobacterium,Hyphobacterium sp. CCMP332
225848,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella psychrophila
390319,Eukaryota,Chordata,Actinopteri,Batrachoidiformes,Batrachoididae,Gen_in_Thalassophyrininae,Spe_in_Thalassophyrininae
1930071,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Methylomusa,Methylomusa anaerophila
29423,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella oakridgensis
1178482,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas huangheensis
32199,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,Spe_in_Buchnera
2817139,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Weizmannia,Spe_in_Weizmannia
716545,Eukaryota,Ascomycota,Cla_in_saccharomyceta,Ord_in_saccharomyceta,Fam_in_saccharomyceta,Gen_in_saccharomyceta,Spe_in_saccharomyceta
652103,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Rhodopseudomonas,Rhodopseudomonas palustris
159743,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus terrae
1536774,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL H7-0357
95179,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Gen_in_Noctuinae,Spe_in_Noctuinae
883725,Eukaryota,Nematoda,Enoplea,Enoplida,Oxystominidae,Litinium,Spe_in_Litinium
292629,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Fam_in_Anaerolineales,Gen_in_Anaerolineales,Spe_in_Anaerolineales
29343,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Gen_of_[Clostridium] cellulosi,[Clostridium] cellulosi
1241982,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium nakagawai
64143,Eukaryota,Chordata,Actinopteri,Anabantiformes,Anabantidae,Anabas,Spe_in_Anabas
523791,Bacteria,Proteobacteria,Gammaproteobacteria,Kangiellales,Kangiellaceae,Kangiella,Kangiella koreensis
323850,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella loihica
2782228,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Spe_in_Chryseobacterium
555079,Bacteria,Firmicutes,Clostridia,Thermosediminibacterales,Thermosediminibacteraceae,Thermosediminibacter,Thermosediminibacter oceani
261933,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Pleomorphomonadaceae,Pleomorphomonas,Spe_in_Pleomorphomonas
225057,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Fam_in_Acidithiobacillales,Gen_in_Acidithiobacillales,Spe_in_Acidithiobacillales
30001,Eukaryota,Arthropoda,Collembola,Ord_in_Collembola,Fam_in_Collembola,Gen_in_Collembola,Spe_in_Collembola
32354,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Spe_in_takahashii subgroup
2093742,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Gen_unclassified Lachnospiraceae,Lachnospiraceae bacterium KM106-2
1307774,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Gen_in_Atripliceae,Spe_in_Atripliceae
160064,Eukaryota,Chlorophyta,Pedinophyceae,Pedinomonadales,Pedinomonadaceae,Pedinomonas,Pedinomonas tuberculata
94643,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Sarcocystidae,Besnoitia,Besnoitia besnoiti
1536769,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL P4-0081
2782167,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium luteum
1080068,Bacteria,Cyanobacteria,Cla_of_Pseudanabaenales,Pseudanabaenales,Leptolyngbyaceae,Leptolyngbya,Leptolyngbya sp. O-77
61471,Eukaryota,Arthropoda,Insecta,Phasmatodea,Timematidae,Timema,Spe_in_Timema
2649760,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Spe_in_unclassified Diaphorobacter
326442,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas translucida
980254,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Roseimaritima,Roseimaritima ulvae
685565,Bacteria,Cyanobacteria,Cla_of_Pseudanabaenales,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena,Pseudanabaena sp. ABRG5-3
1898749,Archaea,Thaumarchaeota,Cla_of_Nitrosopumilales,Nitrosopumilales,Nitrosopumilaceae,Candidatus Nitrosomarinus,Candidatus Nitrosomarinus catalina
